Player Name,Age,Team,Positions,Salary,TOI Org ES,TOI Org PP,TOI Org PK,GP Org,GP,TOI ES,TOI PP,TOI PK,Total TOI,Goals,Assists,Points,PPG,PPA,PP Points,SHG,SHA,SHP,Hits,BLK,PIM,FOW,FOL,SOG,"""+/-""",VOR,Rank,Unadj VOR,FP,PlayerId,Fantasy Team,Injured GP,
Emil Andrae,23,PHI,D,"$903,333",,,,54,42,14.89,1.05,0.26,16.20,2,8,10,0,2,2,0,0,0,42,43,11,0,0,50,3,-579,668,-683,104,8482126,,42.1,42.1
Haydn Fleury,29,WPG,D,"$950,000",,,,56,44,13.49,0.09,1.55,15.13,1,6,7,0,0,0,0,0,0,53,60,13,0,0,40,-6,-586,671,-690,92,8477938,,62.0,43.7
Juuso Parssinen,24,NYR,C,"$1,250,000",,,,72,54,10.06,0.63,0.03,10.72,7,10,17,1,2,3,0,0,0,81,27,13,83,97,44,-3,-618,680,-436,131,8481704,,54.4,54.4
Mark Jankowski,31,CAR,C,"$800,000",,,,68,53,9.86,0.29,1.48,11.63,8,10,18,0,1,1,1,0,1,23,28,18,217,183,56,4,-596,673,-414,159,8476873,,53.1,53.1
Juuso Valimaki,27,UTA,D,"$2,000,000",,,,56,44,15.58,0.40,0.91,16.89,2,8,10,0,1,1,0,0,0,25,51,14,0,0,41,-1,-602,674,-706,93,8479976,,63.0,43.7
Curtis Lazar,30,EDM,C,"$775,000",,,,70,53,9.50,0.16,0.82,10.49,5,7,12,0,0,0,0,0,0,117,31,17,146,139,35,-2,-604,675,-423,132,8477508,,52.9,52.9
Nico Sturm,30,MIN,C,"$2,000,000",,,,72,54,9.57,0.17,1.39,11.12,6,7,13,0,0,0,0,1,1,83,29,11,241,163,52,-6,-615,679,-433,158,8481477,,60.0,54.4
Philippe Myers,29,TOR,D,"$850,000",,,,51,39,14.02,0.01,1.17,15.20,2,5,7,0,0,0,0,0,0,67,43,11,0,0,46,-3,-612,677,-716,95,8479026,,39.2,39.2
Vincent Hinostroza,31,MIN,C,"$875,000",,,,74,56,11.18,0.90,0.03,12.11,8,13,21,2,2,4,0,0,0,51,18,13,23,24,68,-3,-613,678,-432,144,8476994,,56.0,56.0
John Beecher,24,BOS,C,"$900,000",,,,76,57,9.65,0.12,1.49,11.27,6,7,13,0,0,0,0,1,1,77,43,17,151,137,43,-5,-611,676,-429,138,8481556,,61.0,57.5
Alexander Holtz,24,VGK,RW,$1,,,,64,50,10.92,0.79,0.00,11.71,8,9,17,2,1,3,0,0,0,28,16,9,2,11,69,-2,-633,685,-621,124,8482125,,50.0,50.0
Tobias Bjornfot,24,FLA,D,"$875,000",,,,74,58,12.59,0.00,0.00,12.59,2,7,9,0,0,0,0,0,0,43,50,9,0,0,47,1,-624,681,-728,98,8481600,,57.8,57.8
Gage Goncalves,25,TBL,C,"$1,200,000",,,,72,56,11.73,0.85,0.02,12.59,8,13,21,1,2,3,0,0,0,65,25,12,5,15,55,3,-624,682,-442,137,8482201,,56.2,56.2
Adam Boqvist,25,NYI,D,"$850,000",,,,49,38,12.54,1.72,0.04,14.30,3,11,14,1,5,6,0,0,0,13,29,7,0,0,39,-3,-625,683,-729,90,8480871,,37.6,37.6
Samuel Helenius,23,LAK,C,"$805,833",,,,60,46,8.99,0.11,0.47,9.57,5,6,11,0,0,0,0,0,0,145,17,17,106,138,35,-1,-632,684,-451,122,8482726,,46.1,46.1
Kailer Yamamoto,27,UTA,RW,"$775,000",,,,60,47,10.61,1.71,0.33,12.66,7,9,16,1,3,4,0,0,0,30,16,12,19,36,50,-1,-644,686,-633,109,8479977,,46.8,46.8
Louis Crevier,24,CHI,D,"$900,000",,,,45,35,13.39,0.06,1.62,15.08,2,5,7,0,0,0,0,0,0,56,45,13,0,0,30,-2,-653,691,-757,81,8481806,,35.1,35.1
Calle Jarnkrok,34,TOR,C,"$2,100,000",,,,78,60,10.44,0.29,1.45,12.18,10,11,21,0,1,1,1,0,1,51,23,14,21,21,58,-1,-650,688,-469,137,8475714,,59.9,59.9
Alexandre Texier,26,STL,"LW,RW","$2,100,000",,,,51,39,11.16,0.72,0.39,12.28,6,8,14,1,1,2,0,0,0,32,14,12,3,2,52,-3,-647,687,-709,102,8480074,,39.2,39.2
Hendrix Lapierre,23,WSH,C,"$850,000",,,,75,59,9.94,0.59,0.00,10.54,7,14,21,1,2,3,0,0,0,39,28,8,86,128,57,0,-653,689,-471,137,8482148,,58.5,58.5
Ben Hutton,32,VGK,D,"$975,000",,,,43,34,15.06,0.93,0.15,16.14,2,8,10,0,2,2,0,0,0,14,40,10,0,0,51,1,-661,694,-765,95,8477018,,33.6,33.6
Tomas Nosek,33,FLA,LW,"$775,000",,,,60,47,8.64,0.17,0.00,8.81,3,6,9,0,0,0,0,0,0,56,17,11,153,133,37,-1,-653,690,-715,105,8477931,,53.0,46.8
Adam Edstrom,25,NYR,C,"$975,000",,,,72,54,9.61,0.09,0.01,9.71,6,6,12,0,0,0,0,0,0,102,36,18,4,1,44,-1,-682,696,-501,119,8481726,,54.4,54.4
Marat Khusnutdinov,23,BOS,C,"$925,000",,,,70,53,11.62,0.74,0.82,13.18,7,11,18,1,2,3,0,1,1,35,32,15,97,105,47,-4,-657,692,-475,130,8482177,,52.9,52.9
Noah Gregor,27,FLA,C,$1,,,,70,55,9.97,0.20,0.73,10.90,6,6,12,0,0,0,1,0,1,91,28,18,4,3,75,-6,-660,693,-478,138,8479393,,54.6,54.6
Colton White,28,NJD,D,"$875,000",,,,74,58,13.47,0.18,0.65,14.30,1,8,9,0,1,1,0,0,0,34,46,9,0,0,36,-7,-675,695,-779,80,8478841,,57.8,57.8
Dennis Cholowski,27,NJD,D,"$775,000",,,,53,41,12.71,1.01,0.04,13.76,3,8,11,0,2,2,0,0,0,6,40,9,0,0,35,-2,-706,697,-810,80,8479395,,41.4,41.4
Nikolas Matinpalo,27,OTT,D,"$875,000",,,,54,41,13.38,0.00,0.21,13.59,1,5,6,0,0,0,0,0,0,31,36,16,0,0,40,0,-713,699,-817,79,8484321,,41.5,41.5
Patrik Laine,27,MTL,"LW,RW","$8,700,000",,,,72,23,11.47,2.80,0.00,14.27,7,7,14,3,2,5,0,0,0,11,12,6,10,11,48,-4,-711,698,-773,94,8479339,,23.0,56.2
Jake Christiansen,26,CBJ,D,"$975,000",,,,66,52,11.22,0.05,0.25,11.53,1,6,7,0,0,0,0,0,0,37,43,9,0,0,37,-5,-725,701,-829,77,8481161,,51.5,51.5
Kyle MacLean,26,NYI,C,"$775,000",,,,74,57,9.68,0.06,0.19,9.93,5,7,12,0,0,0,0,0,0,85,18,16,120,115,43,-5,-731,702,-549,120,8481237,,56.9,56.9
Isac Lundestrom,26,CBJ,C,"$1,300,000",,,,74,58,11.08,0.19,1.86,13.13,5,9,14,0,0,0,1,0,1,31,38,8,263,248,43,-4,-724,700,-542,138,8480806,,57.8,57.8
Cole Schwindt,24,FLA,RW,"$825,000",,,,64,50,8.93,0.08,0.43,9.44,5,7,12,0,0,0,0,0,0,48,21,3,124,152,42,0,-747,703,-735,105,8481655,,50.0,50.0
Pierre-Luc Dubois,27,WSH,"C,LW","$8,500,000",,,,82,17,14.32,2.05,0.18,16.56,4,6,10,1,1,2,0,0,0,16,11,12,102,121,30,1,-759,704,-821,82,8479400,,17.0,64.0
Jansen Harkins,28,ANA,C,"$787,500",,,,60,47,9.23,0.17,0.89,10.28,4,5,9,0,0,0,0,0,0,107,23,14,97,97,37,-4,-765,705,-583,111,8478424,,46.8,46.8
Jordan Harris,25,BOS,D,"$825,000",,,,50,38,12.48,0.11,0.64,13.23,2,6,8,0,0,0,0,0,0,24,40,9,0,0,26,-3,-772,707,-876,67,8480887,,43.0,37.8
Jonah Gadjovich,27,FLA,LW,"$775,000",,,,65,25,8.14,0.20,0.06,8.40,2,3,5,0,0,0,0,0,0,70,10,21,1,0,23,0,-768,706,-830,65,8479981,,25.0,50.7
Colin Blackwell,32,DAL,C,"$775,000",,,,69,53,9.68,0.10,1.90,11.68,5,7,12,0,0,0,1,0,1,75,21,11,100,112,52,-2,-778,708,-596,121,8476278,,53.0,53.0
Max Crozier,25,TBL,D,"$775,000",,,,51,40,13.12,0.00,0.00,13.12,1,6,7,0,0,0,0,0,0,31,37,6,0,0,38,0,-783,709,-887,75,8481719,,39.8,39.8
Ryan Reaves,39,SJS,RW,"$1,350,000",,,,50,38,7.42,0.07,0.01,7.50,3,3,6,0,0,0,0,0,0,112,11,14,0,1,20,-2,-787,710,-776,71,8471817,,38.4,38.4
Jonny Brodzinski,32,NYR,C,"$787,500",,,,68,51,10.24,0.74,0.03,11.01,8,9,17,1,1,2,0,0,0,21,18,9,67,56,66,-1,-791,711,-609,131,8477380,,51.4,51.4
Jacob Moverare,27,LAK,D,"$775,000",,,,55,42,11.27,0.03,0.29,11.59,1,5,6,0,0,0,0,0,0,23,44,9,0,0,25,2,-801,712,-905,64,8479421,,42.3,42.3
Mattias Janmark,33,EDM,C,"$1,450,000",,,,78,59,11.27,0.08,1.49,12.84,4,10,14,0,0,0,1,0,1,29,23,22,50,65,46,-3,-801,713,-619,106,8477406,,59.0,59.0
Cale Fleury,27,SEA,D,"$890,000",,,,36,28,12.35,0.59,0.44,13.38,1,5,6,0,1,1,0,0,0,42,32,5,0,0,28,0,-811,714,-915,65,8479985,,28.1,28.1
Jacob MacDonald,32,COL,D,"$775,000",,,,74,27,10.75,1.29,0.03,12.07,3,4,7,1,2,3,0,0,0,24,18,7,0,0,33,-3,-818,715,-922,66,8479439,,27.0,56.9
Jacob Bryson,28,BUF,D,"$900,000",,,,56,44,12.31,0.02,0.80,13.13,1,6,7,0,0,0,0,0,0,12,42,9,0,0,16,-4,-838,716,-942,52,8480196,,43.7,43.7
Nick DeSimone,31,UTA,D,"$800,000",,,,39,30,14.67,0.02,0.37,15.05,2,6,8,0,0,0,0,0,0,19,30,4,0,0,32,0,-847,717,-951,66,8480084,,30.4,30.4
Matthew Kessel,25,STL,D,"$800,000",,,,45,35,12.32,0.03,0.37,12.72,1,4,5,0,0,0,0,0,0,23,32,9,0,0,22,-1,-867,718,-971,53,8482516,,34.6,34.6
Zack MacEwen,29,NJD,RW,"$775,000",,,,40,31,7.62,0.17,0.00,7.79,3,3,6,0,0,0,0,0,0,60,10,15,11,15,28,0,-876,719,-864,68,8479772,,62.0,31.2
Oskar Back,25,DAL,C,"$825,000",,,,75,58,10.65,0.09,1.54,12.28,6,10,16,0,0,0,0,1,1,26,29,7,57,41,42,0,-879,720,-697,108,8480840,,57.6,57.6
Kurtis MacDermid,31,OTT,LW,"$1,150,000",,,,42,32,5.33,0.10,0.20,5.63,2,2,4,0,0,0,0,0,0,53,11,17,1,0,13,-1,-880,721,-942,48,8477073,,32.3,32.3
Jiri Kulich,21,BUF,C,"$886,667",,,,78,24,14.31,1.59,0.03,15.93,7,6,13,1,1,2,0,0,0,17,17,6,118,158,52,-2,-902,722,-721,109,8483468,,24.0,60.9
Ethan Bear,28,NYI,D,"$775,000",,,,30,23,14.73,0.41,0.43,15.56,1,4,5,0,1,1,0,0,0,12,26,7,0,0,24,-1,-911,723,-1015,50,8478451,,56.0,23.0
Ben Meyers,27,SEA,C,"$775,000",,,,58,45,9.51,0.03,0.46,9.99,5,6,11,0,0,0,0,0,0,59,12,9,92,107,36,-2,-925,724,-744,95,8483570,,45.3,45.3
Samuel Blais,29,TOR,LW,"$775,000",,,,25,19,9.49,0.25,0.00,9.74,2,3,5,0,0,0,0,0,0,70,8,6,0,1,14,-2,-926,725,-988,47,8478104,,19.2,19.2
Tyson Jost,27,NSH,C,"$775,000",,,,45,34,10.51,0.43,0.76,11.69,4,6,10,0,1,1,0,0,0,41,17,13,33,41,40,-3,-951,726,-769,87,8479370,,34.0,34.0
Alex Newhook,25,MTL,"C,LW","$2,900,000",,,,82,15,12.83,1.38,0.69,14.91,4,4,8,0,1,1,0,0,0,19,6,4,35,49,21,-1,-954,727,-1016,53,8481618,,15.0,64.0
Olle Lycksell,26,OTT,RW,"$775,000",,,,37,28,10.71,0.73,0.00,11.45,4,6,10,1,1,2,0,0,0,11,10,5,2,2,32,-1,-969,728,-958,64,8480245,,28.4,28.4
Dmitry Kulikov,35,FLA,D,"$1,150,000",,,,79,15,15.99,0.10,2.02,18.11,1,3,4,0,0,0,0,0,0,21,16,7,0,0,13,1,-985,729,-1089,36,8475179,,15.0,61.7
Luca Del Bel Belluz,22,CBJ,C,"$859,999",,,,36,28,12.45,0.81,0.00,13.26,5,8,13,1,1,2,0,0,0,7,19,3,75,116,37,0,-1018,730,-836,85,8483432,,28.1,28.1
Nikita Nesterenko,24,ANA,C,"$787,500",,,,38,30,11.20,0.12,0.40,11.72,5,6,11,0,0,0,0,0,0,62,12,4,11,14,33,0,-1023,731,-841,80,8481754,,29.7,29.7
Linus Karlsson,26,VAN,C,"$775,000",,,,42,32,9.32,1.04,0.00,10.36,5,6,11,1,1,2,0,0,0,34,12,5,3,12,39,0,-1040,732,-858,80,8481024,,31.8,31.8
Ethen Frank,27,WSH,C,"$775,000",,,,42,33,10.27,0.67,0.41,11.34,5,7,12,1,1,2,0,0,0,16,20,5,0,1,36,1,-1046,733,-864,79,8483573,,32.8,32.8
Ben Jones,26,MIN,C,"$775,000",,,,44,33,8.28,0.03,0.13,8.44,3,3,6,0,0,0,0,0,0,62,13,7,55,31,31,-2,-1063,734,-881,77,8480259,,33.3,33.3
Max Sasson,25,VAN,C,"$775,000",,,,46,35,10.13,0.25,0.04,10.42,5,5,10,0,0,0,0,0,0,20,18,3,61,92,34,-1,-1089,735,-907,75,8484136,,34.8,34.8
Filip Hallander,25,PIT,C,"$875,000",,,,74,25,12.41,0.44,0.65,13.50,4,6,10,0,0,0,0,0,0,21,13,8,0,2,37,0,-1099,736,-917,72,8480842,,25.0,56.9
Rodrigo Abols,30,PHI,C,"$800,000",,,,41,32,9.05,0.01,0.04,9.10,3,4,7,0,0,0,0,0,0,31,14,5,85,66,31,-2,-1111,737,-929,75,8479022,,32.0,32.0
Nils Aman,25,VAN,C,"$825,000",,,,40,30,10.20,0.21,0.52,10.93,3,5,8,0,0,0,0,0,0,29,12,6,42,63,21,-1,-1150,738,-969,56,8482496,,30.2,30.2
Alex Pietrangelo,36,VGK,D,"$8,800,000",,,,1,0,19.33,1.12,2.17,22.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1254,739,-1358,0,8474565,,0.0,0.8
Torey Krug,34,STL,D,"$875,000",,,,74,0,18.20,2.67,0.84,21.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1254,739,-1358,0,8476792,,0.0,56.9
Pierre Engvall,29,NYI,LW,"$3,000,000",,,,68,0,11.88,0.34,0.00,12.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1296,741,-1358,0,8478115,,0.0,52.2
Aleksander Barkov,30,FLA,C,"$10,000,000",,,,20,0,15.18,3.14,1.62,19.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1540,742,-1358,0,8477493,,0.0,15.6
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,743,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,743,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,743,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,743,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,743,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,743,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,743,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,743,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,743,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,743,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,743,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,743,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,743,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,743,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,743,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,743,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,743,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,743,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,743,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,743,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,743,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,743,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,743,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,743,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,743,#N/A,#N/A,#N/A,,#N/A,#N/A
,,,#N/A,"$875,000",,,,74,#N/A,#N/A,0.00,0.00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-5000,743,#N/A,#N/A,#N/A,,#N/A,#N/A
